,0,id,frequency
456,m.036k5h education.educational_institution.colors,456,26
457,m.02cqwf education.educational_institution.students_graduates..education.education.degree,457,135
458,m.03hg3j education.educational_institution.students_graduates..education.education.degree,458,83
459,m.071tyz education.educational_institution.students_graduates..education.education.degree,459,28
460,m.01g5v education.educational_institution.colors,460,134
461,m.02cq61 education.educational_institution.students_graduates..education.education.degree,461,72
462,m.02y_3rf food.food.nutrients..food.nutrition_fact.nutrient,462,231
463,m.02h76fz common.topic.notable_types,463,268
464,m.052vwh location.location.time_zones,464,54
465,m.02yxk63 common.topic.notable_types,465,53
466,m.013y54 people.person.ethnicity,466,23
467,m.0d2by people.person.ethnicity,467,26
468,m.07ssc media_common.netflix_title.netflix_genres,468,121
469,m.06b_j film.film.language,469,129
470,m.04s2z people.person.profession,470,122
471,m.02rsw people.person.religion,471,53
472,m.02lcqs location.location.time_zones,472,239
473,m.0glt670 music.artist.genre,473,150
474,m.016z4k people.person.profession,474,412
475,m.0dz3r people.person.profession,475,326
476,m.0gywn music.artist.genre,476,109
477,m.064t9 music.artist.genre,477,533
478,m.018l5l music.group_member.vocal_range,478,46
479,m.016cjb music.artist.genre,479,28
480,m.06j6l music.artist.genre,480,203
481,m.0chghy people.person.nationality,481,94
482,m.019sc education.educational_institution.colors,482,89
483,m.0ptk_ organization.endowed_organization.endowment..measurement_unit.dated_money_value.currency,483,25
484,m.0ptk_ education.university.local_tuition..measurement_unit.dated_money_value.currency,484,14
485,m.01l849 education.educational_institution.colors,485,119
486,m.0d060g organization.organization.headquarters..location.mailing_address.country,486,35
487,m.0ptk_ education.university.domestic_tuition..measurement_unit.dated_money_value.currency,487,22
488,m.06fvc education.educational_institution.colors,488,89
489,m.03rk0 people.person.nationality,489,59
490,m.03j6c people.person.religion,490,52
491,m.02sch9 people.person.ethnicity,491,6
492,m.03k50 people.person.languages,492,11
493,m.0688f people.person.languages,493,2
494,m.05hj__k people.person.profession,494,96
495,m.03bqmw0 common.topic.notable_types,495,56
496,m.05r5c music.group_member.instruments_played,496,337
497,m.03_3d people.person.nationality,497,606
498,m.025g__ music.artist.genre,498,132
499,m.0y3_8 music.artist.genre,499,122
500,m.02nzl9_ common.topic.notable_types,500,45
501,m.01xhh5 people.person.ethnicity,501,45
502,m.015cjr people.person.profession,502,159
503,m.02yh8l music.artist.genre,503,63
504,m.02n4kr film.film.genre,504,262
505,m.07z4p film.film.release_date_s..film.film_regional_release_date.film_release_distribution_medium,505,88
506,m.027f2w education.educational_institution.students_graduates..education.education.degree,506,105
507,m.05pcjw education.educational_institution.school_type,507,120
508,m.05bt6j music.artist.genre,508,242
509,m.02lnbg music.artist.genre,509,154
510,m.0ggx5q music.artist.genre,510,152
511,m.0xnvg people.person.ethnicity,511,76
512,m.0t_2 people.person.languages,512,13
513,m.02ny8t music.artist.genre,513,46
514,m.0kpyrs common.topic.notable_types,514,14
515,m.01kyvx tv.tv_character.appeared_in_tv_program..tv.regular_tv_appearance.special_performance_type,515,31
516,m.02h40lc base.schemastaging.tv_character_extra.regular_dubbing_performances..base.schemastaging.tv_star_dubbing_performance.language,516,15
517,m.01kyvx film.film_character.portrayed_in_films..film.performance.special_performance_type,517,41
518,m.02h7lkt common.topic.notable_types,518,18
519,m.02h40lc film.film_character.portrayed_in_films_dubbed..film.dubbing_performance.language,519,41
520,m.05zppz fictional_universe.fictional_character.gender,520,77
521,m.03w5xm organization.organization.phone_number..common.phone_number.category,521,293
522,m.02hr7t2 common.topic.notable_types,522,11
523,m.02h40lc base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,523,464
524,m.01_scg education.educational_institution.students_graduates..education.education.degree,524,26
525,m.013zdg education.educational_institution.students_graduates..education.education.degree,525,134
526,m.027np7 education.educational_institution.students_graduates..education.education.degree,526,49
527,m.01jnf1 education.educational_institution.colors,527,20
528,m.023tbs education.educational_institution.students_graduates..education.education.degree,528,18
529,m.01hmnh tv.tv_program.genre,529,118
530,m.06n90 tv.tv_program.genre,530,164
531,m.03_9r tv.tv_program.languages,531,188
532,m.0hcr tv.tv_program.genre,532,389
533,m.0jxy tv.tv_program.genre,533,355
534,m.02kdv5l tv.tv_program.genre,534,85
535,m.02h40lc base.schemastaging.tv_program_extra.regular_dubbing_performances..base.schemastaging.tv_star_dubbing_performance.language,535,208
536,m.01kyvx tv.tv_program.regular_cast..tv.regular_tv_appearance.special_performance_type,536,358
537,m.02hcv8 base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone,537,108
538,m.03bdv base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone,538,25
539,m.064_8sq base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,539,99
540,m.09j2d business.business_operation.industry,540,16
541,m.02llzg base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_open_times.time_zone,541,28
542,m.02bjrlw base.schemastaging.organization_extra.phone_number..base.schemastaging.phone_sandbox.service_language,542,41
543,m.019sc sports.sports_team.colors,543,94
544,m.03zv9 soccer.football_team.league..soccer.football_league_participation.league,544,23
545,m.03rjj organization.organization.headquarters..location.mailing_address.country,545,22
546,m.02l7c8 tv.tv_program.genre,546,75
547,m.01cjwd tv.tv_program.genre,547,36
548,m.05p553 tv.tv_program.genre,548,204
549,m.05yxcqj common.topic.notable_types,549,166
550,m.03_9r film.actor.dubbing_performances..film.dubbing_performance.language,550,46
551,m.01kyvx tv.tv_actor.starring_roles..tv.regular_tv_appearance.special_performance_type,551,347
552,m.01kyvx film.actor.film..film.performance.special_performance_type,552,342
553,m.01d30f people.person.profession,553,99
554,m.0d8qb people.person.profession,554,121
555,m.03ts0c people.person.ethnicity,555,68
556,m.06mkj people.person.nationality,556,121
557,m.02sdk9v base.x2010fifaworldcupsouthafrica.world_cup_participant.world_cup_team..base.x2010fifaworldcupsouthafrica.current_world_cup_squad.position,557,95
558,m.02lpp7 olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.medal,558,158
559,m.01nln people.person.nationality,559,12
560,m.01nln olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,560,1
561,m.02l6h base.schemastaging.athlete_extra.salary..base.schemastaging.athlete_salary.currency,561,368
562,m.0kyk people.person.profession,562,536
563,m.01xrzlx common.topic.notable_types,563,44
564,m.0ckd1 tv.tv_producer.programs_produced..tv.tv_producer_term.producer_type,564,190
565,m.0ndnhc0 location.statistical_region.internet_users_percent_population..measurement_unit.dated_percentage.source,565,207
566,m.0fj45 government.governmental_jurisdiction.governing_officials..government.government_position_held.basic_title,566,19
567,m.09nqf location.statistical_region.gni_per_capita_in_ppp_dollars..measurement_unit.dated_money_value.currency,567,184
568,m.0kfm57f location.statistical_region.life_expectancy..measurement_unit.dated_float.source,568,203
569,m.09nqf location.statistical_region.gdp_real..measurement_unit.adjusted_money_value.adjustment_currency,569,199
570,m.02h40lc location.country.official_language,570,85
571,m.071qwp location.location.time_zones,571,14
572,m.09nqf location.statistical_region.gni_in_ppp_dollars..measurement_unit.dated_money_value.currency,572,184
573,m.0ndnhc6 location.statistical_region.military_expenditure_percent_gdp..measurement_unit.dated_percentage.source,573,164
574,m.0ndpz08 location.statistical_region.population_growth_rate..measurement_unit.dated_percentage.source,574,212
575,m.0ndnhcn location.statistical_region.gni_in_ppp_dollars..measurement_unit.dated_money_value.source,575,184
576,m.0kfm2nh location.statistical_region.fertility_rate..measurement_unit.dated_float.source,576,203
577,m.0k3rwm4 location.statistical_region.gdp_growth_rate..measurement_unit.dated_percentage.source,577,204
578,m.0j6r5c6 location.statistical_region.gdp_nominal..measurement_unit.dated_money_value.source,578,205
579,m.060bp government.governmental_jurisdiction.governing_officials..government.government_position_held.basic_title,579,149
580,m.01fpfn location.country.form_of_government,580,79
581,m.0ndnhbx location.statistical_region.co2_emissions_per_capita..measurement_unit.dated_metric_ton.source,581,198
582,m.0ndnhc3 location.statistical_region.gni_per_capita_in_ppp_dollars..measurement_unit.dated_money_value.source,582,184
583,m.09nqf business.business_operation.liabilities..measurement_unit.dated_money_value.currency,583,232
584,m.01ftz business.business_operation.industry,584,7
585,m.0x67 people.person.ethnicity,585,665
586,m.06sks6 olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.olympics,586,235
587,m.018w8 sports.pro_athlete.sports_played_professionally..sports.pro_sports_played.sport,587,671
588,m.07j1pw basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,588,282
589,m.02sf_r basketball.basketball_player.position_s,589,154
590,m.02h664x people.person.profession,590,623
591,m.018w8 olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,591,78
592,m.09c7w0 olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,592,106
593,m.02sf_r sports.pro_athlete.teams..sports.sports_team_roster.position,593,41
594,m.09c7w0 olympics.olympic_athlete.medals_won..olympics.olympic_medal_honor.country,594,108
595,m.01xrrch common.topic.notable_types,595,652
596,m.099bj0 basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,596,285
597,m.0dsb05 basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,597,292
598,m.0kbws olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.olympics,598,122
599,m.03wkwg education.educational_institution.colors,599,20
600,m.02m4yg education.educational_institution.students_graduates..education.education.degree,600,54
601,m.03tgdc award.ranked_item.appears_in_ranked_lists..award.ranking.list,601,27
602,m.073069 location.location.time_zones,602,59
603,m.02bjrlw location.country.official_language,603,7
604,m.01bjv travel.travel_destination.how_to_get_here..travel.transportation.mode_of_transportation,604,57
605,m.07jdr travel.travel_destination.how_to_get_here..travel.transportation.mode_of_transportation,605,57
606,m.07ssc film.film.distributors..film.film_film_distributor_relationship.region,606,167
607,m.0735l film.film.distributors..film.film_film_distributor_relationship.film_distribution_medium,607,164
608,m.03hkp film.film.dubbing_performances..film.dubbing_performance.language,608,2
609,m.01zhp film.film.genre,609,21
610,m.01hmnh film.film.genre,610,404
611,m.0802lk basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,611,244
612,m.07_x8s basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,612,261
613,m.08030z basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,613,242
614,m.07z2hs basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,614,277
615,m.080b2d basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,615,235
616,m.01pv51 basketball.basketball_player.position_s,616,216
617,m.04lw common.topic.notable_types,617,15
618,m.080ntlp people.person.profession,618,46
619,m.02xlh55 common.topic.notable_types,619,304
620,m.033tf_ people.person.ethnicity,620,133
621,m.08rm43 basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,621,162
622,m.08w956 basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,622,125
623,m.08_vqd basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,623,122
624,m.08hn_f basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,624,205
625,m.08vg9r basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,625,136
626,m.08n6zb basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,626,170
627,m.08p_89 basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,627,167
628,m.08lw15 basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,628,190
629,m.08hplf basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,629,190
630,m.08s093 basketball.basketball_player.player_statistics..basketball.basketball_player_stats.season,630,148
631,m.02_ssl basketball.basketball_player.position_s,631,212
632,m.05v10 people.person.nationality,632,7
633,m.078tg people.person.religion,633,29
634,m.02h77nv common.topic.notable_types,634,147
635,m.0flw86 people.person.religion,635,117
636,m.019v9k people.person.education..education.education.degree,636,134
637,m.0xff people.person.ethnicity,637,10
638,m.01bs9f people.person.profession,638,6
639,m.07xl34 organization.organization.leadership..organization.leadership.role,639,157
640,m.090fz4 education.educational_institution.students_graduates..education.education.degree,640,37
641,m.01pv51 sports.pro_athlete.teams..sports.sports_team_roster.position,641,56
642,m.02_ssl sports.pro_athlete.teams..sports.sports_team_roster.position,642,49
643,m.06mkj olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.country,643,18
644,m.02vx4 olympics.olympic_athlete.country..olympics.olympic_athlete_affiliation.sport,644,91
645,m.02lq67 olympics.olympic_participating_country.medals_won..olympics.olympic_medal_honor.medal,645,119
646,m.026wp location.country.form_of_government,646,11
647,m.02lq5w sports.sport_country.athletic_performances..sports.competitor_competition_relationship.medal,647,30
